ID,Frame,x1,y1,x2,y2,Confidence
1096.7272,84.41423,1142.464,192.82526,0.37179783,0,32
1892.0621,123.1005,1919.3617,226.536,0.31344202,0,33
1775.182,558.6654,1862.0454,733.33325,0.80385894,0,37
415.19046,475.2669,502.7158,640.7999,0.323548,0,41
1101.2363,752.302,1190.7614,937.073,0.7456296,0,1
679.66846,490.1087,748.4837,676.66736,0.735008,0,2
1148.2721,405.6854,1214.8676,538.0307,0.7035401,0,3
1276.2296,713.32654,1361.6902,905.16907,0.63812876,0,4
93.31295,839.0777,198.98218,1035.8563,0.44676015,0,5
221.65137,546.29596,307.85715,732.50635,0.85440135,0,6
1503.3918,431.94125,1582.1093,608.249,0.68684036,0,7
1517.1014,586.9073,1598.7365,774.20184,0.6842329,0,8
758.2464,340.79575,814.9104,494.55728,0.6782991,0,9
921.3682,230.14037,979.77155,369.61194,0.6986748,0,10
1808.6942,203.20752,1883.0603,340.7222,0.48846796,0,11
298.37543,0.7714348,352.0505,103.68208,0.57126856,0,12
85.72508,122.843216,137.52065,242.79565,0.74925566,0,13
705.1264,156.33852,758.6765,301.50406,0.5932143,0,14
1198.5714,68.31505,1239.2886,198.859,0.37396201,0,15
574.98236,328.4629,638.90173,468.35715,0.6108479,0,16
1731.5687,210.15958,1792.7208,356.8615,0.59735364,0,17
1164.163,87.84334,1205.6675,217.63586,0.49893168,0,18
793.33484,54.030342,835.63934,180.29993,0.562231,0,19
335.5644,483.09232,392.72818,633.815,0.5233949,0,20
402.3513,1.2191763,456.9256,83.6519,0.38562158,0,21
1741.1675,125.13686,1802.3606,240.16907,0.4285884,0,22
1682.9008,40.725563,1741.1979,169.23726,0.55867976,0,23
1631.365,23.88929,1670.1581,132.9724,0.39588368,0,24
845.13245,55.394302,887.0757,183.0943,0.41388267,0,26
1591.0983,30.122932,1640.194,134.1271,0.42929834,0,27
985.63184,150.39308,1044.7302,297.53632,0.5722862,0,28
380.90427,508.38766,457.4886,661.8743,0.5179292,0,29
575.1876,249.79637,626.24677,350.6058,0.46024442,0,30
1377.7803,34.545937,1425.5112,176.481,0.3307884,0,31
1095.586,84.8007,1143.2289,196.24875,0.35209864,0,32
1892.4254,124.39016,1919.362,225.48987,0.26740336,0,33
1774.8743,556.2176,1859.7781,729.38837,0.7997933,0,37
415.9735,475.13306,501.15436,642.7271,0.31777564,0,41
1099.5912,745.7981,1189.3271,925.0397,0.71313787,0,1
680.2427,485.9068,747.5693,676.00836,0.7180837,0,2
1150.6786,403.75534,1215.8269,540.701,0.6935436,0,3
1263.9497,709.2792,1355.8258,903.1908,0.73986727,0,4
94.79827,841.9422,199.28069,1035.8951,0.50576425,0,5
221.30063,550.78674,308.98837,737.4448,0.8383615,0,6
1507.8064,435.36584,1585.7201,606.24774,0.73959523,0,7
1517.0217,592.0708,1599.9965,780.9005,0.7560726,0,8
757.0757,339.3342,815.1392,494.64188,0.65951145,0,9
922.4079,230.8672,978.72546,370.00024,0.71761405,0,10
1811.0125,204.29558,1883.7156,340.57556,0.54667675,0,11
300.75806,0.0,356.76315,103.00699,0.5236838,0,12
85.73769,122.78185,137.58871,242.71794,0.7483532,0,13
704.5141,154.73544,758.8239,297.89087,0.5853007,0,14
1199.2087,70.7785,1238.7701,198.2709,0.35098568,0,15
574.874,329.83734,639.1902,473.21405,0.514306,0,16
1735.1185,206.49321,1795.7008,355.2271,0.595237,0,17
1164.196,83.80412,1205.3086,212.65887,0.46986505,0,18
793.58624,53.86988,835.0307,179.73912,0.5262051,0,19
335.81918,483.07913,393.09238,633.87177,0.5185022,0,20
402.3513,1.2191763,456.9256,83.6519,0.38562158,0,21
1742.4069,127.27066,1802.8844,242.77913,0.44845432,0,22
1683.4391,41.727264,1742.1493,170.12769,0.5881446,0,23
1633.5146,24.068733,1670.391,132.37148,0.4617396,0,24
848.108,59.540085,886.93677,184.08446,0.37788236,0,26
1592.5302,28.79282,1644.1794,133.72328,0.3434489,0,27
986.1166,153.47331,1044.9873,300.88037,0.6066728,0,28
380.24277,510.48743,457.3873,662.6045,0.49861932,0,29
575.7017,250.64996,625.7366,350.23682,0.3872029,0,30
1376.8191,35.970177,1425.5717,176.3087,0.34934852,0,31
1094.6508,84.493034,1143.5996,201.08507,0.49095464,0,32
1892.2756,124.34006,1919.3811,227.15515,0.32888782,0,33
1776.7185,552.2939,1857.5383,726.11334,0.814128,0,37
417.26056,473.87595,501.49548,642.252,0.30938584,0,41
1099.1268,743.22894,1187.4265,922.4046,0.6901732,0,1
678.7651,486.52423,748.45074,672.61304,0.73455673,0,2
1152.4786,403.0363,1215.9784,539.7142,0.61736184,0,3
1261.1431,716.8094,1352.3225,903.56104,0.7571761,0,4
95.815956,843.6037,201.51784,1036.5778,0.58524907,0,5
220.77255,554.5274,310.54898,740.83453,0.8256656,0,6
1510.5227,437.83823,1587.6105,605.4659,0.7702749,0,7
1518.779,596.43695,1601.0791,783.65314,0.7367107,0,8
757.29297,337.12695,814.5354,493.79227,0.64349484,0,9
921.6654,230.87819,978.9331,369.9732,0.71729267,0,10
1815.408,203.96727,1884.4768,339.38116,0.5820088,0,11
304.1153,0.0,360.22266,101.92846,0.48969147,0,12
85.819565,122.84873,137.70781,242.4057,0.7409068,0,13
704.2322,151.97482,756.319,290.96112,0.5632659,0,14
1195.1151,65.60509,1239.6405,201.2005,0.3089815,0,15
574.61523,338.83185,639.04474,479.2547,0.5495549,0,16
1732.2708,201.46541,1797.809,354.2173,0.47456282,0,17
1164.1093,84.05727,1204.8949,209.46606,0.43516576,0,18
793.99207,53.86329,834.93756,178.75662,0.5013109,0,19
336.09332,483.16132,393.3296,633.19885,0.5058963,0,20
402.3513,1.2191763,456.9256,83.6519,0.38562158,0,21
1741.1954,131.7046,1802.7562,248.61365,0.32906651,0,22
1683.1831,42.214165,1743.3457,172.48064,0.6197847,0,23
1633.5986,24.42504,1671.3583,134.09816,0.4451103,0,24
848.0255,59.063873,886.8435,184.22906,0.39488614,0,26
1592.5085,28.565666,1644.5164,135.0195,0.40138996,0,27
986.9045,153.35696,1045.7695,301.68076,0.5759595,0,28
380.4168,509.93985,459.74597,662.40424,0.4805115,0,29
575.75653,250.98853,626.5926,351.3448,0.5142983,0,30
1378.4688,39.08084,1424.61,176.42963,0.38596806,0,31
1094.491,90.86723,1143.2406,203.55869,0.50254154,0,32
1892.2756,124.34006,1919.3811,227.15515,0.32888782,0,33
1774.1213,549.42926,1856.161,726.62317,0.8303164,0,37
419.3011,474.8691,501.386,642.89856,0.27731475,0,41
1097.411,737.01764,1181.2511,923.30585,0.7187109,0,1
678.66785,479.5198,746.9936,669.64417,0.70968705,0,2
1154.2721,400.65564,1215.2026,528.7154,0.5877818,0,3
1261.6615,723.17523,1343.2332,904.6965,0.71320796,0,4
99.84366,850.1166,206.60825,1044.5691,0.47297502,0,5
219.9061,562.37775,310.6116,752.2482,0.8271567,0,6
1513.7117,443.03394,1591.3378,606.4693,0.7854952,0,7
1522.493,605.82043,1606.229,794.8361,0.8205151,0,8
755.6527,335.79016,809.6335,491.3824,0.69788516,0,9
921.2068,235.11017,978.72296,375.6362,0.73239285,0,10
1820.7137,205.92366,1889.8104,340.73862,0.68808365,0,11
311.8368,0.0,366.47144,102.61482,0.58017665,0,12
85.72319,123.52773,137.98196,242.6956,0.726855,0,13
704.5666,147.46223,755.9533,282.64233,0.61794454,0,14
1193.7156,62.837288,1239.7577,197.31927,0.34222773,0,15
576.1851,339.5781,638.8134,486.1532,0.53196317,0,16
1731.0502,209.72443,1799.3837,359.81982,0.6439071,0,17
1163.7809,83.77091,1203.1483,203.75345,0.30715832,0,18
796.1182,53.86544,835.3295,178.2832,0.44585556,0,19
336.7856,483.49677,394.08353,632.99506,0.49812037,0,20
402.3513,1.2191763,456.9256,83.6519,0.38562158,0,21
1741.4147,133.32259,1804.1437,271.0898,0.42873192,0,22
1684.081,47.500397,1743.29,180.41269,0.61365396,0,23
1631.3639,24.689123,1674.4435,135.70679,0.5445568,0,24
846.29663,55.911415,888.31604,184.44316,0.37332278,0,26
1594.7183,30.414585,1642.7878,135.0369,0.38297924,0,27
986.3081,154.80136,1046.3982,300.6683,0.43203673,0,28
380.51306,514.207,458.37473,662.81854,0.46116146,0,29
577.2823,255.57101,627.6211,354.141,0.47162834,0,30
1380.3116,34.709557,1425.1354,175.77255,0.44753334,0,31
1093.2361,94.560104,1143.7637,206.21329,0.50231814,0,32
1891.6567,129.03094,1919.354,237.3511,0.28485492,0,33
1774.2103,542.84985,1851.5643,724.441,0.80055535,0,37
412.95337,477.60828,500.75345,642.51215,0.29049155,0,41
932.6805,38.773914,969.1972,154.20735,0.26127207,0,42
1094.6129,734.157,1182.9236,922.2759,0.67482644,0,1
678.46747,474.20728,746.24835,664.355,0.7428975,0,2
1155.1234,397.77347,1215.8511,516.7704,0.59406966,0,3
1258.0994,724.42236,1339.4465,906.60974,0.6515823,0,4
101.78094,851.81177,206.74818,1044.0979,0.42317995,0,5
218.15213,567.4071,309.78342,757.7959,0.8233937,0,6
1515.841,446.00436,1592.5189,606.88806,0.76928115,0,7
1524.2047,609.2465,1610.3141,797.59247,0.81746864,0,8
755.8587,333.15674,809.67596,489.69168,0.6474734,0,9
920.68726,238.65308,979.18195,380.9145,0.74688184,0,10
1822.53,207.23576,1892.9579,340.10834,0.68258,0,11
311.8368,0.0,366.47144,102.61482,0.58017665,0,12
86.3141,122.38118,139.27388,242.5697,0.7454285,0,13
704.6933,145.99008,755.2034,281.12558,0.6220129,0,14
1193.6741,58.930893,1240.0231,196.84027,0.352858,0,15
576.7685,338.08923,638.45636,488.08484,0.54052234,0,16
1732.7479,207.72441,1802.7638,366.87015,0.68498415,0,17
1162.9956,81.34966,1202.984,202.71635,0.30684677,0,18
796.0439,53.32219,835.29144,178.39577,0.434223,0,19
336.52002,483.374,396.08414,634.4175,0.5090911,0,20
402.3513,1.2191763,456.9256,83.6519,0.38562158,0,21
1741.5151,135.04202,1804.5217,247.9525,0.416662,0,22
1687.2185,48.453506,1743.5447,180.9782,0.5867947,0,23
1634.9641,25.172894,1675.4923,137.19118,0.54483163,0,24
846.13513,55.879784,887.8323,184.83266,0.3908239,0,26
1596.1421,31.741722,1645.9442,135.74878,0.38861385,0,27
987.84125,154.38995,1046.2954,300.6784,0.47533095,0,28
382.90897,514.20593,458.9045,663.4312,0.4303637,0,29
577.0677,255.7338,627.74536,357.68637,0.42616907,0,30
1380.5634,32.172386,1422.7399,176.01443,0.449831,0,31
1092.3307,95.88643,1143.737,209.88008,0.5129024,0,32
1891.8849,128.27866,1919.3536,238.29048,0.31073266,0,33
1773.0414,541.3682,1850.2196,725.587,0.8032177,0,37
410.7433,476.09518,501.7392,642.65155,0.3258523,0,41
932.6805,38.773914,969.1972,154.20735,0.26127207,0,42
315.17014,0.8093376,368.52277,101.412575,0.5904712,0,43
0.03370571,123.81935,28.11628,176.41708,0.47121537,0,44
1093.5433,731.94806,1179.5328,922.0487,0.67656577,0,1
678.7736,469.86908,745.75494,658.2905,0.7094589,0,2
1155.5896,395.40353,1214.4569,523.48175,0.6039041,0,3
1259.7838,725.05444,1335.5173,905.291,0.6643276,0,4
102.625854,851.9451,210.24614,1046.5287,0.48792315,0,5
217.95236,570.8161,307.88498,759.61926,0.8084716,0,6
1516.7864,450.03223,1594.5487,611.5307,0.7736585,0,7
1526.178,611.7756,1612.8887,797.94165,0.80274504,0,8
755.36536,329.78452,810.3285,485.65643,0.5724814,0,9
919.6634,239.6027,979.72766,385.31186,0.7123442,0,10
1826.5144,209.6981,1894.5828,344.03296,0.6808856,0,11
311.8368,0.0,366.47144,102.61482,0.58017665,0,12
85.432686,123.91695,137.72787,242.8353,0.7400601,0,13
704.97833,144.76886,754.46313,279.1412,0.53647244,0,14
1193.599,58.4049,1239.8364,195.55602,0.32695013,0,15
576.66315,341.3129,637.5965,490.76605,0.51417494,0,16
1733.5118,215.95335,1803.8068,373.7823,0.61970115,0,17
1161.9064,81.198235,1203.9551,202.09723,0.3283098,0,18
796.6194,53.511913,835.552,178.30492,0.37788558,0,19
336.73663,483.2991,398.2196,634.0773,0.48943725,0,20
425.27142,1.1236267,456.96332,72.22785,0.26495752,0,21
1741.1096,136.64476,1805.1145,262.52637,0.47473514,0,22
1688.5669,48.276207,1743.9028,182.64848,0.5953014,0,23
1636.6697,25.214596,1675.8381,139.21623,0.56563425,0,24
846.6782,58.056305,886.7675,184.72537,0.3951696,0,26
1597.0441,33.54499,1645.8699,135.95334,0.37918973,0,27
988.57965,154.83434,1046.9235,301.0589,0.47764277,0,28
382.23334,510.95703,459.1283,663.4482,0.46668807,0,29
577.17755,257.35632,628.019,359.5408,0.4340772,0,30
1380.8939,37.385002,1422.835,176.07262,0.51617867,0,31
1093.2258,96.47237,1143.8109,210.1177,0.48973197,0,32
1891.3092,129.02832,1919.3712,240.79729,0.28155896,0,33
1773.052,538.6575,1848.1274,724.1254,0.8041558,0,37
410.7433,476.09518,501.7392,642.65155,0.3258523,0,41
932.6805,38.773914,969.1972,154.20735,0.26127207,0,42
317.78998,2.4798203,370.60043,100.50776,0.59476507,0,43
0.0,112.28748,28.454527,176.36102,0.48400232,0,44
1079.8381,1028.4774,1135.4663,1080.0,0.28334507,0,45
1091.8188,728.37946,1174.8239,922.95685,0.69517565,0,1
678.7798,467.2379,744.7146,649.7252,0.7345646,0,2
1156.5789,392.6411,1216.1503,522.828,0.547117,0,3
1260.0635,726.24585,1332.9193,905.4377,0.68607235,0,4
105.26498,856.3865,210.8791,1046.9553,0.38868934,0,5
217.89708,574.97156,306.74384,760.028,0.8242014,0,6
1519.1976,455.19287,1596.5582,624.07806,0.82486856,0,7
1528.9777,614.2956,1617.2103,797.27014,0.7722442,0,8
753.00806,328.433,809.2443,481.67032,0.5775733,0,9
919.93744,241.55452,981.7341,386.90134,0.7191749,0,10
1829.4163,212.45975,1897.6501,348.79663,0.68964076,0,11
311.8368,0.0,366.47144,102.61482,0.58017665,0,12
86.29708,122.83161,139.22914,242.52257,0.74165493,0,13
704.83203,143.89958,754.28705,278.00653,0.568276,0,14
1193.8204,57.18447,1240.2113,192.91058,0.32058558,0,15
577.2376,343.59253,637.5161,493.61655,0.5236839,0,16
1732.043,220.0193,1804.455,377.72766,0.51602083,0,17
1160.7941,81.853455,1204.2487,204.55646,0.3151963,0,18
796.6663,53.260666,835.7914,178.24644,0.3821176,0,19
336.55096,483.517,398.72754,634.0577,0.5028786,0,20
423.2516,0.8287811,456.39294,71.50194,0.31996116,0,21
1742.6741,137.6153,1805.581,256.33658,0.5476197,0,22
1689.1327,50.067627,1743.938,185.4234,0.62412155,0,23
1636.9241,26.239632,1676.3632,140.54219,0.53186667,0,24
847.6342,57.92187,888.57733,185.25455,0.38009936,0,26
1599.5885,35.636787,1646.0266,137.40367,0.35489008,0,27
989.6228,156.69672,1046.9022,300.4085,0.48914257,0,28
380.75122,513.7229,457.20456,663.2642,0.4250047,0,29
577.12177,258.86316,628.3644,364.03796,0.4929884,0,30
1381.0298,38.112396,1422.3251,175.95544,0.5016546,0,31
1093.1594,96.75618,1143.3636,210.2392,0.5000994,0,32
1891.3092,129.02832,1919.3712,240.79729,0.28155896,0,33
1772.1936,537.5962,1845.698,724.9316,0.83014643,0,37
410.7433,476.09518,501.7392,642.65155,0.3258523,0,41
932.6805,38.773914,969.1972,154.20735,0.26127207,0,42
319.3471,1.2223549,370.56628,96.23325,0.5729831,0,43
0.0,101.438576,28.203484,177.80466,0.36868626,0,44
1073.7555,1022.9509,1134.0052,1080.0,0.44873443,0,45
1091.5054,724.02783,1172.3285,923.24915,0.6492945,0,1
678.6143,463.9759,744.5698,639.39813,0.6942273,0,2
1158.9398,388.60657,1219.3064,523.03015,0.6685705,0,3
1255.4673,728.4734,1330.0071,907.1382,0.67874235,0,4
106.820984,858.32574,210.80891,1047.8029,0.26404068,0,5
216.68427,575.9702,304.524,760.5455,0.8194963,0,6
1518.7955,459.82727,1600.473,631.7362,0.78866726,0,7
1532.8378,616.22845,1619.4763,796.60333,0.63175935,0,8
751.0553,324.92856,808.7436,472.9089,0.57507104,0,9
920.3599,243.64828,982.81866,390.125,0.6786905,0,10
1831.4641,215.1352,1896.3688,353.10858,0.69969106,0,11
311.8368,0.0,366.47144,102.61482,0.58017665,0,12
86.25,123.11202,139.20291,242.46886,0.72854906,0,13
704.04755,143.58517,753.1348,276.88477,0.43529093,0,14
1193.7834,55.254356,1240.4688,189.57445,0.25287145,0,15
576.55194,345.22787,637.4383,494.106,0.5743569,0,16
1732.9468,220.68626,1804.6919,380.92117,0.6416258,0,17
1160.2999,78.45392,1206.5421,202.89629,0.2958063,0,18
797.27405,53.654778,835.5039,178.08083,0.32787922,0,19
336.63623,483.56296,399.3115,635.5934,0.49256787,0,20
419.1438,0.67979336,456.86115,70.645164,0.28154108,0,21
1742.2723,138.85336,1806.3289,257.70273,0.56505984,0,22
1689.1622,51.35772,1743.9957,190.25813,0.65816224,0,23
1638.1564,29.903114,1678.7344,141.89014,0.5167061,0,24
848.4736,59.65666,889.1464,185.75813,0.35116836,0,26
1602.4501,32.421524,1646.837,139.07886,0.43668315,0,27
988.44434,157.88113,1047.4176,300.54147,0.45090938,0,28
381.09512,518.6342,456.1311,663.4644,0.45801336,0,29
577.3632,259.1273,629.5206,364.07135,0.5104915,0,30
1380.8167,37.89534,1421.2976,175.8422,0.45434716,0,31
1094.4644,97.48947,1143.1818,210.02481,0.41744736,0,32
1891.4191,127.135414,1919.3983,243.11386,0.27139947,0,33
1771.255,534.82855,1844.4803,723.51575,0.8235631,0,37
410.7433,476.09518,501.7392,642.65155,0.3258523,0,41
932.6805,38.773914,969.1972,154.20735,0.26127207,0,42
320.17175,1.2505445,371.44366,94.52708,0.6333634,0,43
0.0,97.0681,26.904713,179.65027,0.3678706,0,44
1067.2117,1019.4816,1136.2805,1080.0,0.41062182,0,45
1088.2478,716.7968,1168.6132,920.1772,0.7011803,0,1
679.4057,456.00247,743.38916,627.52374,0.72131014,0,2
1160.1956,384.44376,1221.0342,513.38275,0.5666163,0,3
1247.7103,729.92523,1323.7709,907.03326,0.63875264,0,4
109.809975,861.28455,212.52893,1048.8466,0.38143393,0,5
215.05847,579.84357,297.45657,760.591,0.8141648,0,6
1524.3934,467.52136,1600.3441,643.3145,0.7838491,0,7
1534.7217,622.496,1626.0162,797.2258,0.7270904,0,8
754.09796,321.92435,806.68823,468.82748,0.6212619,0,9
922.9316,250.29405,982.5372,395.49033,0.66667104,0,10
1832.9287,220.5688,1898.5958,359.6936,0.59143764,0,11
311.8368,0.0,366.47144,102.61482,0.58017665,0,12
86.50159,122.8776,139.06679,242.52402,0.72054195,0,13
703.8022,141.12323,753.5058,278.34476,0.38396466,0,14
1193.5962,52.000366,1239.9618,184.11403,0.2755148,0,15
576.7244,346.49503,637.8811,495.11884,0.5882942,0,16
1732.6873,231.15138,1806.237,385.88177,0.5652066,0,17
1160.199,76.068924,1206.7166,205.81696,0.39287528,0,18
798.28125,53.714973,836.33716,179.37338,0.3178828,0,19
336.6971,483.62695,400.53207,635.1786,0.49155223,0,20
402.0283,0.83393097,459.22952,70.45354,0.27770665,0,21
1740.0293,140.59473,1807.0455,269.61176,0.54833007,0,22
1687.6326,54.95224,1744.0415,191.91422,0.55019706,0,23
1642.5707,30.669256,1681.0426,142.29465,0.49723536,0,24
849.93915,58.506287,891.8553,185.6658,0.35406467,0,26
1606.0807,35.668034,1649.2592,140.09578,0.48495394,0,27
988.99054,161.51509,1047.1569,306.17545,0.45215678,0,28
381.7654,514.63245,454.289,663.61017,0.45779738,0,29
577.27045,263.465,630.2754,369.89972,0.5433886,0,30
1380.5815,39.655975,1420.8804,176.08557,0.49303564,0,31
1098.7146,99.66044,1143.9501,209.51236,0.43529692,0,32
1891.4191,127.135414,1919.3983,243.11386,0.27139947,0,33
1765.2074,527.93005,1841.1053,716.2352,0.80486137,0,37
410.7433,476.09518,501.7392,642.65155,0.3258523,0,41
932.6805,38.773914,969.1972,154.20735,0.26127207,0,42
324.3143,1.2340164,372.13867,89.66725,0.6429235,0,43
0.039316177,74.16737,30.210949,178.97365,0.53044057,0,44
1060.3131,1008.3131,1133.8519,1079.9031,0.36599708,0,45
1086.8918,713.18756,1166.7917,916.6071,0.6976845,0,1
679.76697,452.03357,743.9537,625.5282,0.7369148,0,2
1160.2319,383.41315,1220.2557,510.1637,0.5450645,0,3
1242.9222,729.744,1319.3021,905.5366,0.57797086,0,4
109.809975,861.28455,212.52893,1048.8466,0.38143393,0,5
214.10564,582.48566,294.94037,760.6758,0.8346162,0,6
1525.2701,472.59293,1601.5215,645.18353,0.7575853,0,7
1537.1052,624.9555,1627.8962,794.84326,0.557151,0,8
753.30273,317.85318,806.46484,464.58282,0.61758304,0,9
923.72955,251.13739,983.6171,397.67725,0.71603,0,10
1834.2158,223.29813,1898.0372,361.98563,0.6212005,0,11
311.8368,0.0,366.47144,102.61482,0.58017665,0,12
86.34208,122.914604,139.05132,242.46292,0.75146055,0,13
702.9881,138.66357,753.44977,279.28888,0.4460619,0,14
1195.9784,54.49729,1238.1564,179.2527,0.3156725,0,15
576.9962,346.9366,637.9672,495.2233,0.6125386,0,16
1731.7229,228.65181,1807.44,388.56458,0.45544776,0,17
1160.0186,76.41568,1206.1088,205.24939,0.40985373,0,18
798.2498,54.290817,836.31415,179.19374,0.3461419,0,19
336.47125,483.5006,400.5263,635.6285,0.49362037,0,20
401.73898,0.83435726,459.53677,70.42338,0.33016604,0,21
1739.7533,142.4002,1807.6444,278.52524,0.4452622,0,22
1687.9248,56.407883,1744.1785,191.05705,0.56675065,0,23
1644.5226,31.844433,1681.5399,142.66058,0.5042738,0,24
851.1266,58.342922,893.4624,185.45267,0.4150089,0,26
1608.1183,37.07504,1649.235,140.82927,0.46170962,0,27
988.24164,166.96541,1047.8428,311.05453,0.48122,0,28
381.54977,522.50555,452.89883,663.61743,0.436784,0,29
577.07544,264.5737,630.2196,374.18604,0.5366998,0,30
1380.6522,41.954754,1420.233,176.02809,0.4663847,0,31
1099.5433,100.455025,1143.7255,209.41788,0.47377023,0,32
1891.4191,127.135414,1919.3983,243.11386,0.27139947,0,33
1764.225,526.00745,1839.7633,712.1596,0.8259925,0,37
410.7433,476.09518,501.7392,642.65155,0.3258523,0,41
932.6805,38.773914,969.1972,154.20735,0.26127207,0,42
324.8288,0.0,374.1173,89.05758,0.6203953,0,43
0.005335808,72.46257,37.50332,179.86246,0.56954724,0,44
1060.3956,1003.47675,1133.2445,1079.8679,0.44826007,0,45
1085.369,708.91174,1165.4484,910.9172,0.77199954,0,1
678.137,450.10092,744.6837,626.182,0.71969354,0,2
1160.3322,379.62607,1220.2076,508.38583,0.54646164,0,3
1232.5945,729.6403,1315.1355,904.4229,0.5775696,0,4
109.809975,861.28455,212.52893,1048.8466,0.38143393,0,5
212.53857,586.47894,292.56842,759.9117,0.8181093,0,6
1525.8732,477.48926,1602.123,650.8926,0.8037242,0,7
1538.9348,630.3675,1633.043,800.33716,0.6079944,0,8
752.27124,312.76407,807.0791,460.74957,0.62482315,0,9
924.4075,250.83517,984.8123,399.1529,0.7218983,0,10
1835.1702,225.13248,1897.771,365.5807,0.61200154,0,11
311.8368,0.0,366.47144,102.61482,0.58017665,0,12
86.50173,123.010994,139.03975,242.66125,0.73435426,0,13
703.25214,137.50562,753.37305,276.97696,0.4423074,0,14
1196.0925,50.4532,1237.682,178.83176,0.37021106,0,15
576.67914,343.56656,638.6783,495.23547,0.59122545,0,16
1732.9081,231.76735,1805.3439,388.39108,0.3305221,0,17
1159.8579,75.93569,1206.0063,204.23123,0.4572519,0,18
797.9861,54.04683,836.2174,179.32782,0.34679988,0,19
336.44604,483.59088,398.78818,635.5217,0.4612138,0,20
412.99063,0.57221603,462.1896,68.53403,0.29301947,0,21
1740.4226,142.81607,1808.0566,286.26163,0.43070412,0,22
1687.7488,57.677322,1744.5723,191.13667,0.5936364,0,23
1648.586,32.329582,1682.6232,143.46191,0.51044416,0,24
851.35767,58.466816,894.83405,185.51216,0.42121458,0,26
1611.649,37.25244,1650.8933,142.63,0.4648309,0,27
986.678,167.19841,1049.558,314.20926,0.41866314,0,28
382.64813,522.3444,453.39716,663.76825,0.42851073,0,29
576.7561,265.19516,631.4684,370.95236,0.55830216,0,30
1380.5717,42.251747,1420.0275,175.8051,0.49158725,0,31
1099.5392,102.666985,1143.664,210.58485,0.49600834,0,32
1891.4191,127.135414,1919.3983,243.11386,0.27139947,0,33
1762.352,522.7176,1837.8757,708.89526,0.8167134,0,37
410.7433,476.09518,501.7392,642.65155,0.3258523,0,41
937.2951,40.221153,975.9335,148.8112,0.25858036,0,42
327.06345,0.5583143,377.98938,87.062874,0.56041807,0,43
0.107583046,73.8111,43.001,178.65955,0.5946994,0,44
1058.656,999.20294,1131.672,1080.0,0.49528885,0,45
1084.6111,704.844,1163.0938,902.00793,0.6708995,0,1
677.1286,447.91885,744.73627,622.7362,0.692841,0,2
1159.9667,378.68768,1218.8549,507.45633,0.6349828,0,3
1227.492,730.47784,1312.833,905.6184,0.54783094,0,4
109.809975,861.28455,212.52893,1048.8466,0.38143393,0,5
211.75896,589.5716,291.42438,767.1359,0.8163064,0,6
1527.2931,480.16296,1603.1804,656.937,0.7876316,0,7
1542.0894,633.94867,1634.7444,815.62335,0.70435494,0,8
750.49786,311.7549,806.3223,457.5911,0.61052006,0,9
924.73413,251.68872,984.77716,400.4566,0.6806442,0,10
1834.0382,229.40277,1900.5165,370.88544,0.50491744,0,11
311.8368,0.0,366.47144,102.61482,0.58017665,0,12
85.080025,124.2537,137.48703,242.96413,0.7299622,0,13
702.297,134.67691,753.7574,275.34595,0.39068317,0,14
1196.2589,49.309685,1237.0988,177.69498,0.32549953,0,15
575.9395,342.8217,639.5801,495.57047,0.6073157,0,16
1741.4451,233.80824,1808.4639,387.78418,0.48766533,0,17
1159.6366,72.701614,1206.772,202.98276,0.4532502,0,18
797.98865,53.95903,836.0354,179.69249,0.33650112,0,19
336.58432,483.59766,398.39853,636.24536,0.4475614,0,20
423.5234,0.28744125,466.11996,69.349915,0.3213401,0,21
1743.5947,143.25386,1808.7957,279.0478,0.46724674,0,22
1687.013,58.59126,1745.0698,189.61703,0.5596891,0,23
1648.8278,32.401566,1683.0912,145.31648,0.49081406,0,24
852.0377,58.303825,895.2453,185.67262,0.43882626,0,26
1612.0409,37.905567,1650.7615,143.19748,0.40679988,0,27
989.1143,170.1321,1047.9739,315.02765,0.42764485,0,28
383.17487,520.90027,453.8315,663.594,0.40709123,0,29
576.26044,268.21747,632.49066,372.13083,0.52471817,0,30
1380.6824,42.4803,1420.0123,175.84636,0.48187605,0,31
1099.8215,103.30038,1143.2007,214.6598,0.47713286,0,32
1891.4191,127.135414,1919.3983,243.11386,0.27139947,0,33
1759.2363,519.9222,1836.6101,696.22125,0.7835405,0,37
410.7433,476.09518,501.7392,642.65155,0.3258523,0,41
937.2951,40.221153,975.9335,148.8112,0.25858036,0,42
331.35263,0.0,383.6623,87.57841,0.55308825,0,43
0.021497726,75.120895,53.156765,178.33264,0.58593136,0,44
1056.6003,995.71106,1133.7174,1080.0,0.485449,0,45
1082.8158,701.8446,1163.2357,892.4325,0.600444,0,1
676.45496,443.24258,745.1435,626.04034,0.6754497,0,2
1159.0869,377.4071,1219.8274,508.38895,0.67363703,0,3
1210.6582,732.1405,1308.3503,905.05066,0.54869473,0,4
109.809975,861.28455,212.52893,1048.8466,0.38143393,0,5
210.3935,593.20276,292.51318,779.3584,0.82625216,0,6
1528.3007,483.7997,1603.763,659.75555,0.72663784,0,7
1542.0195,635.6074,1635.8281,827.8685,0.7171778,0,8
749.23206,310.8272,807.02747,456.89328,0.5979915,0,9
924.78644,253.66306,985.528,400.67123,0.70501614,0,10
